,0,1,2,3,4,5,6
353,"(1, 'po', 'va')","(1, 'va', 'Tau')",,,,,
354,"(1, 'pp', 'Tau')",,,,,,
355,"(1, 'pp', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,
356,"(1, 'po', 'Tau')",,,,,,
357,"(1, 'sib', 'Tau')",,,,,,
358,"(1, 'pp', 'Tau')",,,,,,
359,"(1, 'pp', 'Tau')",,,,,,
360,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
361,"(1, 'po', 'Tau')",,,,,,
362,"(1, 'va', 'Tau')",,,,,,
363,"(1, 'pp', 'Tau')",,,,,,
364,"(1, 'sib', 'Tau')",,,,,,
365,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
366,"(1, 'va', 'Tau')",,,,,,
367,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
368,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
369,"(1, 'pp', 'Tau')",,,,,,
370,"(1, 'va', 'Tau')",,,,,,
371,"(1, 'po', 'Tau')",,,,,,
372,"(1, 'po', 'po')","(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
373,"(1, 'po', 'po')","(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,
374,"(1, 'pp', 'Tau')",,,,,,
375,"(1, 'sib', 'Tau')",,,,,,
376,"(1, 'po', 'po')","(1, 'po', 'va')","(1, 'va', 'Tau')",,,,
377,"(1, 'va', 'Tau')",,,,,,
378,"(1, 'pp', 'Tau')",,,,,,
379,"(1, 'pp', 'Tau')",,,,,,
380,"(1, 'sib', 'Tau')",,,,,,
381,"(1, 'pp', 'va')","(5, 'va', 'Tau')",,,,,
382,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
383,"(1, 'pp', 'Tau')",,,,,,
384,"(1, 'va', 'Tau')",,,,,,
385,"(1, 'va', 'Tau')",,,,,,
386,"(1, 'va', 'pp')","(4, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,
387,"(1, 'pp', 'Tau')",,,,,,
388,"(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
389,"(1, 'po', 'Tau')",,,,,,
390,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
391,"(1, 'va', 'Tau')",,,,,,
392,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
393,"(1, 'pp', 'Tau')",,,,,,
394,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
395,"(1, 'po', 'Tau')",,,,,,
396,"(1, 'pp', 'Tau')",,,,,,
397,"(1, 'sib', 'Tau')",,,,,,
398,"(1, 'po', 'po')","(1, 'po', 'po')","(1, 'po', 'Tau')",,,,
399,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
400,"(1, 'po', 'Tau')",,,,,,
401,"(1, 'va', 'Tau')",,,,,,
402,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,
403,"(1, 'po', 'Tau')",,,,,,
404,"(1, 'va', 'Tau')",,,,,,
405,"(1, 'po', 'Tau')",,,,,,
406,"(1, 'po', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,
407,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
408,"(1, 'pp', 'sib')","(1, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,
409,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
