,0,1,2,3,4,5,6
1729,"(2, 'po', 'pp')","(4, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
1730,"(2, 'po', 'Tau')",,,,,,
1731,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
1732,"(1, 'pp', 'Tau')",,,,,,
1733,"(1, 'pp', 'Tau')",,,,,,
1734,"(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
1735,"(2, 'va', 'Tau')",,,,,,
1736,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
1737,"(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,
1738,"(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'po')","(2, 'po', 'Tau')",,,
1739,"(2, 'va', 'Tau')",,,,,,
1740,"(2, 'va', 'Tau')",,,,,,
1741,"(2, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(5, 'pp', 'sib')","(2, 'sib', 'Tau')"
1742,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
1743,"(2, 'sib', 'Tau')",,,,,,
1744,"(2, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
1745,"(2, 'sib', 'va')","(2, 'va', 'pp')","(1, 'pp', 'Tau')",,,,
1746,"(2, 'po', 'Tau')",,,,,,
1747,"(2, 'po', 'va')","(2, 'va', 'va')","(2, 'va', 'Tau')",,,,
1748,"(2, 'sib', 'Tau')",,,,,,
1749,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
1750,"(2, 'va', 'Tau')",,,,,,
1751,"(2, 'sib', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,
1752,"(1, 'pp', 'Tau')",,,,,,
1753,"(2, 'sib', 'Tau')",,,,,,
1754,"(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
1755,"(2, 'va', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,
1756,"(2, 'va', 'Tau')",,,,,,
1757,"(2, 'po', 'Tau')",,,,,,
1758,"(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",
1759,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
1760,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
1761,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
1762,"(2, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
1763,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
1764,"(2, 'sib', 'Tau')",,,,,,
1765,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
1766,"(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,
1767,"(2, 'po', 'Tau')",,,,,,
1768,"(1, 'pp', 'po')","(2, 'po', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,
1769,"(2, 'sib', 'Tau')",,,,,,
1770,"(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'sib')","(2, 'sib', 'va')","(2, 'va', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')"
1771,"(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,
1772,"(2, 'sib', 'Tau')",,,,,,
1773,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
1774,"(2, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
1775,"(2, 'va', 'Tau')",,,,,,
1776,"(2, 'sib', 'Tau')",,,,,,
1777,"(2, 'po', 'pp')","(1, 'pp', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'po')","(2, 'po', 'pp')","(1, 'pp', 'po')","(2, 'po', 'pp')"
1778,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
1779,"(2, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
1780,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
1781,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,
1782,"(2, 'po', 'Tau')",,,,,,
1783,"(2, 'va', 'pp')","(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')"
1784,"(2, 'sib', 'po')","(2, 'po', 'Tau')",,,,,
1785,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",
1786,"(2, 'po', 'po')","(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,
1787,"(2, 'va', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,
1788,"(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,,
1789,"(2, 'po', 'Tau')",,,,,,
1790,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
1791,"(2, 'va', 'Tau')",,,,,,
1792,"(2, 'po', 'Tau')",,,,,,
1793,"(2, 'po', 'Tau')",,,,,,
1794,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
1795,"(2, 'po', 'Tau')",,,,,,
1796,"(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,,
1797,"(2, 'po', 'Tau')",,,,,,
1798,"(2, 'sib', 'Tau')",,,,,,
1799,"(1, 'pp', 'Tau')",,,,,,
1800,"(2, 'sib', 'Tau')",,,,,,
1801,"(2, 'va', 'Tau')",,,,,,
1802,"(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')"
1803,"(2, 'po', 'sib')","(2, 'sib', 'Tau')",,,,,
1804,"(2, 'po', 'Tau')",,,,,,
1805,"(2, 'sib', 'Tau')",,,,,,
1806,"(2, 'po', 'pp')","(1, 'pp', 'po')","(2, 'po', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,
1807,"(2, 'va', 'Tau')",,,,,,
1808,"(2, 'va', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')"
1809,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'va')","(2, 'va', 'Tau')",,,
1810,"(1, 'pp', 'Tau')",,,,,,
1811,"(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",
1812,"(2, 'va', 'Tau')",,,,,,
1813,"(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,
1814,"(2, 'sib', 'Tau')",,,,,,
1815,"(2, 'sib', 'Tau')",,,,,,
1816,"(2, 'va', 'Tau')",,,,,,
1817,"(2, 'po', 'Tau')",,,,,,
1818,"(2, 'va', 'Tau')",,,,,,
1819,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
1820,"(2, 'po', 'Tau')",,,,,,
1821,"(2, 'po', 'pp')","(1, 'pp', 'po')","(2, 'po', 'po')","(2, 'po', 'Tau')",,,
1822,"(2, 'sib', 'Tau')",,,,,,
1823,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
1824,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
1825,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
1826,"(2, 'po', 'Tau')",,,,,,
1827,"(2, 'sib', 'Tau')",,,,,,
1828,"(2, 'sib', 'Tau')",,,,,,
1829,"(2, 'va', 'Tau')",,,,,,
1830,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
1831,"(2, 'va', 'Tau')",,,,,,
1832,"(2, 'va', 'Tau')",,,,,,
1833,"(2, 'po', 'Tau')",,,,,,
1834,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
1835,"(2, 'va', 'Tau')",,,,,,
1836,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
1837,"(2, 'po', 'Tau')",,,,,,
1838,"(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,
1839,"(2, 'po', 'Tau')",,,,,,
1840,"(2, 'va', 'Tau')",,,,,,
1841,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
1842,"(2, 'po', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
1843,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
1844,"(2, 'po', 'Tau')",,,,,,
1845,"(2, 'po', 'va')","(2, 'va', 'Tau')",,,,,
1846,"(2, 'va', 'Tau')",,,,,,
1847,"(2, 'po', 'Tau')",,,,,,
1848,"(2, 'sib', 'Tau')",,,,,,
1849,"(2, 'va', 'Tau')",,,,,,
1850,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
1851,"(2, 'po', 'Tau')",,,,,,
1852,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
1853,"(2, 'po', 'Tau')",,,,,,
1854,"(2, 'va', 'Tau')",,,,,,
1855,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
1856,"(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'po')","(2, 'po', 'Tau')",,,
1857,"(2, 'va', 'Tau')",,,,,,
1858,"(2, 'po', 'va')","(2, 'va', 'Tau')",,,,,
1859,"(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
1860,"(2, 'va', 'Tau')",,,,,,
1861,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
1862,"(2, 'va', 'va')","(2, 'va', 'va')","(2, 'va', 'va')","(2, 'va', 'Tau')",,,
1863,"(1, 'pp', 'Tau')",,,,,,
1864,"(2, 'va', 'Tau')",,,,,,
1865,"(1, 'pp', 'po')","(2, 'po', 'sib')","(2, 'sib', 'Tau')",,,,
1866,"(2, 'va', 'Tau')",,,,,,
1867,"(2, 'va', 'Tau')",,,,,,
1868,"(2, 'po', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,
1869,"(2, 'sib', 'Tau')",,,,,,
1870,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
1871,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
1872,"(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,
1873,"(2, 'sib', 'Tau')",,,,,,
1874,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,
1875,"(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,
1876,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
1877,"(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",
1878,"(1, 'po', 'Tau')",,,,,,
1879,"(2, 'va', 'Tau')",,,,,,
1880,"(1, 'po', 'Tau')",,,,,,
1881,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
1882,"(1, 'po', 'Tau')",,,,,,
1883,"(1, 'pp', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
1884,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
1885,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
1886,"(1, 'pp', 'po')","(1, 'po', 'Tau')",,,,,
1887,"(1, 'pp', 'po')","(1, 'po', 'Tau')",,,,,
1888,"(2, 'va', 'Tau')",,,,,,
1889,"(2, 'va', 'Tau')",,,,,,
1890,"(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
1891,"(2, 'sib', 'Tau')",,,,,,
1892,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
1893,"(2, 'po', 'Tau')",,,,,,
1894,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,
1895,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
1896,"(2, 'sib', 'Tau')",,,,,,
1897,"(2, 'po', 'Tau')",,,,,,
1898,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
1899,"(2, 'po', 'Tau')",,,,,,
1900,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'va')","(2, 'va', 'pp')","(1, 'pp', 'pp')"
1901,"(2, 'va', 'Tau')",,,,,,
1902,"(2, 'po', 'Tau')",,,,,,
1903,"(2, 'va', 'Tau')",,,,,,
1904,"(2, 'va', 'Tau')",,,,,,
1905,"(2, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
1906,"(2, 'va', 'Tau')",,,,,,
1907,"(2, 'po', 'po')","(2, 'po', 'Tau')",,,,,
1908,"(2, 'po', 'Tau')",,,,,,
1909,"(2, 'va', 'Tau')",,,,,,
1910,"(2, 'sib', 'Tau')",,,,,,
1911,"(2, 'sib', 'Tau')",,,,,,
1912,"(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,
1913,"(2, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
1914,"(2, 'sib', 'Tau')",,,,,,
1915,"(2, 'po', 'Tau')",,,,,,
1916,"(2, 'sib', 'Tau')",,,,,,
1917,"(2, 'va', 'Tau')",,,,,,
1918,"(2, 'po', 'sib')","(2, 'sib', 'Tau')",,,,,
1919,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
1920,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
1921,"(2, 'sib', 'Tau')",,,,,,
1922,"(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,,
1923,"(2, 'po', 'Tau')",,,,,,
1924,"(2, 'po', 'Tau')",,,,,,
1925,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
1926,"(2, 'sib', 'Tau')",,,,,,
1927,"(2, 'va', 'Tau')",,,,,,
1928,"(2, 'sib', 'Tau')",,,,,,
1929,"(2, 'sib', 'Tau')",,,,,,
1930,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
1931,"(2, 'va', 'Tau')",,,,,,
1932,"(2, 'va', 'Tau')",,,,,,
1933,"(2, 'po', 'po')","(2, 'po', 'Tau')",,,,,
1934,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
1935,"(2, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
1936,"(2, 'sib', 'sib')","(2, 'sib', 'va')","(2, 'va', 'Tau')",,,,
1937,"(2, 'po', 'Tau')",,,,,,
1938,"(2, 'po', 'Tau')",,,,,,
1939,"(2, 'po', 'po')","(2, 'po', 'Tau')",,,,,
1940,"(2, 'va', 'Tau')",,,,,,
1941,"(2, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
1942,"(2, 'po', 'Tau')",,,,,,
1943,"(1, 'pp', 'Tau')",,,,,,
1944,"(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')"
1945,"(1, 'pp', 'pp')","(1, 'pp', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,
1946,"(1, 'pp', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
1947,"(2, 'sib', 'Tau')",,,,,,
1948,"(2, 'po', 'Tau')",,,,,,
1949,"(2, 'po', 'va')","(2, 'va', 'Tau')",,,,,
1950,"(2, 'sib', 'Tau')",,,,,,
1951,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
1952,"(2, 'sib', 'Tau')",,,,,,
1953,"(2, 'po', 'Tau')",,,,,,
1954,"(2, 'po', 'Tau')",,,,,,
1955,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
1956,"(2, 'po', 'Tau')",,,,,,
1957,"(2, 'va', 'Tau')",,,,,,
1958,"(2, 'po', 'Tau')",,,,,,
1959,"(2, 'sib', 'Tau')",,,,,,
1960,"(2, 'po', 'Tau')",,,,,,
1961,"(2, 'va', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
1962,"(2, 'po', 'sib')","(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",
1963,"(1, 'pp', 'po')","(2, 'po', 'sib')","(2, 'sib', 'Tau')",,,,
1964,"(2, 'po', 'sib')","(2, 'sib', 'Tau')",,,,,
1965,"(2, 'va', 'pp')","(1, 'pp', 'po')","(2, 'po', 'sib')","(2, 'sib', 'Tau')",,,
1966,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
1967,"(2, 'va', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
1968,"(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'va')","(2, 'va', 'Tau')",,,
1969,"(2, 'va', 'Tau')",,,,,,
1970,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'po')","(2, 'po', 'po')"
1971,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
1972,"(2, 'po', 'po')","(2, 'po', 'Tau')",,,,,
1973,"(2, 'va', 'Tau')",,,,,,
1974,"(2, 'po', 'pp')","(6, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,
1975,"(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,,
1976,"(2, 'po', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,
1977,"(2, 'po', 'Tau')",,,,,,
1978,"(1, 'pp', 'Tau')",,,,,,
1979,"(2, 'po', 'Tau')",,,,,,
1980,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
1981,"(2, 'va', 'Tau')",,,,,,
1982,"(2, 'va', 'Tau')",,,,,,
1983,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
1984,"(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,
1985,"(2, 'va', 'Tau')",,,,,,
1986,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
1987,"(1, 'pp', 'Tau')",,,,,,
1988,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
1989,"(2, 'sib', 'va')","(2, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
1990,"(2, 'po', 'po')","(2, 'po', 'Tau')",,,,,
1991,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
1992,"(2, 'po', 'Tau')",,,,,,
1993,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
1994,"(2, 'va', 'Tau')",,,,,,
1995,"(2, 'va', 'pp')","(1, 'pp', 'po')","(2, 'po', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')"
1996,"(2, 'po', 'Tau')",,,,,,
1997,"(2, 'po', 'Tau')",,,,,,
1998,"(2, 'po', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,
1999,"(2, 'sib', 'Tau')",,,,,,
2000,"(1, 'pp', 'Tau')",,,,,,
2001,"(2, 'po', 'po')","(2, 'po', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,
2002,"(2, 'sib', 'Tau')",,,,,,
2003,"(2, 'sib', 'va')","(2, 'va', 'Tau')",,,,,
2004,"(2, 'sib', 'Tau')",,,,,,
2005,"(2, 'sib', 'Tau')",,,,,,
2006,"(2, 'po', 'Tau')",,,,,,
2007,"(2, 'po', 'pp')","(1, 'pp', 'po')","(2, 'po', 'po')","(2, 'po', 'Tau')",,,
2008,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
2009,"(2, 'va', 'Tau')",,,,,,
2010,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(0, 'sib', 'sib')","(2, 'sib', 'Tau')",,,
2011,"(2, 'sib', 'Tau')",,,,,,
2012,"(2, 'po', 'Tau')",,,,,,
2013,"(2, 'va', 'va')","(2, 'va', 'po')","(2, 'po', 'Tau')",,,,
2014,"(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,,
2015,"(2, 'po', 'po')","(2, 'po', 'Tau')",,,,,
2016,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
2017,"(1, 'pp', 'Tau')",,,,,,
2018,"(2, 'va', 'Tau')",,,,,,
2019,"(2, 'va', 'Tau')",,,,,,
2020,"(1, 'pp', 'Tau')",,,,,,
2021,"(2, 'sib', 'Tau')",,,,,,
2022,"(2, 'po', 'Tau')",,,,,,
2023,"(2, 'sib', 'sib')","(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'sib')","(2, 'sib', 'Tau')"
2024,"(2, 'sib', 'Tau')",,,,,,
2025,"(1, 'pp', 'Tau')",,,,,,
2026,"(2, 'va', 'Tau')",,,,,,
2027,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
2028,"(2, 'po', 'pp')","(1, 'pp', 'po')","(2, 'po', 'va')","(2, 'va', 'Tau')",,,
2029,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
2030,"(1, 'pp', 'po')","(2, 'po', 'po')","(2, 'po', 'Tau')",,,,
2031,"(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,
2032,"(1, 'pp', 'Tau')",,,,,,
2033,"(2, 'po', 'Tau')",,,,,,
2034,"(2, 'po', 'va')","(2, 'va', 'Tau')",,,,,
2035,"(2, 'po', 'po')","(2, 'po', 'Tau')",,,,,
2036,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
2037,"(2, 'po', 'Tau')",,,,,,
2038,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
2039,"(2, 'sib', 'Tau')",,,,,,
2040,"(2, 'po', 'Tau')",,,,,,
2041,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'va')"
2042,"(2, 'sib', 'Tau')",,,,,,
2043,"(2, 'po', 'Tau')",,,,,,
2044,"(2, 'sib', 'va')","(2, 'va', 'Tau')",,,,,
2045,"(1, 'pp', 'po')","(2, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,
2046,"(2, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
2047,"(2, 'po', 'po')","(2, 'po', 'Tau')",,,,,
2048,"(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,,
2049,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
2050,"(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,,
2051,"(1, 'pp', 'Tau')",,,,,,
2052,"(2, 'po', 'Tau')",,,,,,
2053,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
2054,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
2055,"(2, 'po', 'po')","(2, 'po', 'po')","(2, 'po', 'po')","(2, 'po', 'po')","(2, 'po', 'po')","(2, 'po', 'Tau')",
2056,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
2057,"(2, 'va', 'va')","(2, 'va', 'va')","(2, 'va', 'va')","(2, 'va', 'va')","(2, 'va', 'Tau')",,
2058,"(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,,
2059,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
2060,"(2, 'sib', 'Tau')",,,,,,
2061,"(2, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
2062,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
2063,"(2, 'po', 'pp')","(1, 'pp', 'po')","(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,
2064,"(2, 'sib', 'Tau')",,,,,,
2065,"(2, 'va', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,
2066,"(2, 'va', 'Tau')",,,,,,
2067,"(2, 'po', 'Tau')",,,,,,
2068,"(2, 'po', 'Tau')",,,,,,
2069,"(2, 'sib', 'Tau')",,,,,,
2070,"(2, 'va', 'Tau')",,,,,,
2071,"(2, 'po', 'va')","(2, 'va', 'Tau')",,,,,
2072,"(2, 'po', 'sib')","(2, 'sib', 'Tau')",,,,,
2073,"(1, 'pp', 'Tau')",,,,,,
2074,"(2, 'sib', 'Tau')",,,,,,
2075,"(2, 'sib', 'Tau')",,,,,,
2076,"(2, 'po', 'Tau')",,,,,,
2077,"(2, 'va', 'sib')","(2, 'sib', 'Tau')",,,,,
2078,"(2, 'po', 'Tau')",,,,,,
2079,"(1, 'pp', 'po')","(2, 'po', 'va')","(2, 'va', 'pp')","(1, 'pp', 'Tau')",,,
2080,"(2, 'va', 'Tau')",,,,,,
2081,"(2, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'va')","(2, 'va', 'Tau')",
2082,"(2, 'va', 'po')","(2, 'po', 'Tau')",,,,,
2083,"(2, 'po', 'va')","(2, 'va', 'va')","(2, 'va', 'Tau')",,,,
2084,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
2085,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
2086,"(2, 'va', 'va')","(2, 'va', 'va')","(2, 'va', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'pp')","(1, 'pp', 'po')"
2087,"(2, 'po', 'Tau')",,,,,,
2088,"(2, 'po', 'va')","(2, 'va', 'Tau')",,,,,
2089,"(2, 'po', 'Tau')",,,,,,
2090,"(2, 'sib', 'sib')","(2, 'sib', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,
2091,"(1, 'pp', 'Tau')",,,,,,
2092,"(2, 'va', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,
2093,"(1, 'pp', 'po')","(2, 'po', 'Tau')",,,,,
2094,"(1, 'pp', 'po')","(2, 'po', 'sib')","(2, 'sib', 'Tau')",,,,
