,0,1,2,3,4,5,6
235,"(2, 'sib', 'va')","(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",
236,"(1, 'po', 'po')","(1, 'po', 'va')","(1, 'va', 'Tau')",,,,
237,"(1, 'pp', 'Tau')",,,,,,
238,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
239,"(1, 'pp', 'Tau')",,,,,,
240,"(1, 'va', 'Tau')",,,,,,
241,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
242,"(1, 'pp', 'Tau')",,,,,,
243,"(2, 'sib', 'Tau')",,,,,,
244,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
245,"(1, 'po', 'Tau')",,,,,,
246,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
247,"(2, 'sib', 'Tau')",,,,,,
248,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
249,"(1, 'va', 'Tau')",,,,,,
250,"(1, 'pp', 'Tau')",,,,,,
251,"(1, 'va', 'Tau')",,,,,,
252,"(1, 'va', 'Tau')",,,,,,
253,"(1, 'pp', 'Tau')",,,,,,
254,"(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
255,"(2, 'sib', 'po')","(1, 'po', 'po')","(1, 'po', 'Tau')",,,,
256,"(2, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
257,"(1, 'pp', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,
258,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
259,"(1, 'va', 'Tau')",,,,,,
260,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,
261,"(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,
262,"(1, 'va', 'Tau')",,,,,,
263,"(1, 'pp', 'Tau')",,,,,,
264,"(1, 'va', 'po')","(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,
265,"(1, 'va', 'Tau')",,,,,,
266,"(1, 'po', 'Tau')",,,,,,
267,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
268,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
269,"(1, 'pp', 'Tau')",,,,,,
270,"(2, 'sib', 'Tau')",,,,,,
271,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
272,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
273,"(1, 'po', 'Tau')",,,,,,
274,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
275,"(2, 'sib', 'Tau')",,,,,,
276,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
277,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
278,"(1, 'po', 'po')","(1, 'po', 'po')","(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')"
279,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
280,"(2, 'sib', 'Tau')",,,,,,
281,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
282,"(1, 'po', 'Tau')",,,,,,
283,"(1, 'va', 'Tau')",,,,,,
284,"(2, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
285,"(1, 'va', 'Tau')",,,,,,
286,"(1, 'pp', 'Tau')",,,,,,
287,"(1, 'va', 'Tau')",,,,,,
288,"(2, 'sib', 'Tau')",,,,,,
289,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
290,"(1, 'po', 'Tau')",,,,,,
291,"(1, 'po', 'Tau')",,,,,,
292,"(1, 'va', 'Tau')",,,,,,
293,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
294,"(1, 'va', 'po')","(1, 'po', 'po')","(1, 'po', 'po')","(1, 'po', 'Tau')",,,
295,"(1, 'pp', 'po')","(1, 'po', 'Tau')",,,,,
296,"(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,
297,"(1, 'pp', 'po')","(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
298,"(1, 'pp', 'Tau')",,,,,,
299,"(1, 'pp', 'Tau')",,,,,,
300,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
301,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
302,"(1, 'pp', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
303,"(1, 'pp', 'Tau')",,,,,,
304,"(2, 'sib', 'Tau')",,,,,,
305,"(1, 'pp', 'Tau')",,,,,,
306,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,
307,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
308,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",
309,"(1, 'pp', 'Tau')",,,,,,
310,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
311,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,
312,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
313,"(1, 'pp', 'Tau')",,,,,,
314,"(1, 'po', 'Tau')",,,,,,
315,"(1, 'po', 'va')","(1, 'va', 'Tau')",,,,,
316,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
317,"(2, 'sib', 'Tau')",,,,,,
318,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,
319,"(1, 'po', 'Tau')",,,,,,
320,"(1, 'po', 'Tau')",,,,,,
321,"(1, 'po', 'po')","(1, 'po', 'va')","(1, 'va', 'Tau')",,,,
322,"(1, 'pp', 'po')","(1, 'po', 'Tau')",,,,,
323,"(2, 'sib', 'Tau')",,,,,,
324,"(1, 'pp', 'Tau')",,,,,,
325,"(1, 'po', 'Tau')",,,,,,
326,"(1, 'va', 'Tau')",,,,,,
327,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
328,"(2, 'sib', 'Tau')",,,,,,
329,"(1, 'po', 'Tau')",,,,,,
330,"(2, 'sib', 'Tau')",,,,,,
331,"(1, 'po', 'Tau')",,,,,,
332,"(1, 'va', 'va')","(1, 'va', 'sib')","(2, 'sib', 'Tau')",,,,
333,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
334,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,
335,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
336,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
337,"(1, 'pp', 'Tau')",,,,,,
338,"(1, 'pp', 'Tau')",,,,,,
339,"(1, 'va', 'Tau')",,,,,,
340,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
341,"(2, 'sib', 'Tau')",,,,,,
342,"(1, 'po', 'Tau')",,,,,,
343,"(1, 'po', 'Tau')",,,,,,
344,"(1, 'pp', 'Tau')",,,,,,
345,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
346,"(2, 'sib', 'Tau')",,,,,,
347,"(1, 'pp', 'Tau')",,,,,,
348,"(2, 'sib', 'Tau')",,,,,,
349,"(1, 'po', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
350,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
351,"(2, 'sib', 'Tau')",,,,,,
352,"(1, 'pp', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
353,"(1, 'po', 'po')","(1, 'po', 'po')","(1, 'po', 'Tau')",,,,
354,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
355,"(1, 'va', 'Tau')",,,,,,
356,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
357,"(2, 'sib', 'Tau')",,,,,,
358,"(2, 'sib', 'Tau')",,,,,,
359,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
360,"(1, 'po', 'va')","(1, 'va', 'va')","(1, 'va', 'sib')","(2, 'sib', 'Tau')",,,
361,"(1, 'va', 'Tau')",,,,,,
362,"(1, 'po', 'Tau')",,,,,,
363,"(1, 'po', 'Tau')",,,,,,
364,"(1, 'pp', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,
365,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
366,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",
367,"(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,,
368,"(1, 'pp', 'Tau')",,,,,,
369,"(2, 'sib', 'sib')","(2, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,
370,"(1, 'po', 'va')","(1, 'va', 'Tau')",,,,,
371,"(1, 'va', 'Tau')",,,,,,
372,"(2, 'sib', 'Tau')",,,,,,
373,"(1, 'pp', 'Tau')",,,,,,
374,"(2, 'sib', 'Tau')",,,,,,
375,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,
376,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
377,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
378,"(1, 'pp', 'Tau')",,,,,,
379,"(1, 'po', 'Tau')",,,,,,
380,"(2, 'sib', 'Tau')",,,,,,
381,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,
382,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
383,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,
384,"(2, 'sib', 'Tau')",,,,,,
385,"(1, 'va', 'Tau')",,,,,,
386,"(1, 'pp', 'Tau')",,,,,,
387,"(1, 'va', 'Tau')",,,,,,
388,"(1, 'pp', 'Tau')",,,,,,
389,"(1, 'pp', 'Tau')",,,,,,
390,"(1, 'po', 'Tau')",,,,,,
391,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
392,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
393,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
394,"(2, 'sib', 'po')","(1, 'po', 'Tau')",,,,,
395,"(1, 'po', 'Tau')",,,,,,
396,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
397,"(1, 'pp', 'Tau')",,,,,,
398,"(2, 'sib', 'Tau')",,,,,,
399,"(2, 'sib', 'Tau')",,,,,,
400,"(1, 'po', 'Tau')",,,,,,
401,"(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
402,"(2, 'sib', 'Tau')",,,,,,
403,"(2, 'sib', 'sib')","(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
404,"(1, 'va', 'Tau')",,,,,,
405,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
406,"(1, 'va', 'Tau')",,,,,,
407,"(2, 'sib', 'va')","(1, 'va', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,
408,"(1, 'pp', 'Tau')",,,,,,
