,0,1,2,3,4,5,6
804,"(2, 'po', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(1, 'sib', 'pp')","(4, 'pp', 'Tau')",
805,"(2, 'po', 'Tau')",,,,,,
806,"(2, 'va', 'Tau')",,,,,,
807,"(6, 'pp', 'po')","(2, 'po', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,
808,"(2, 'sib', 'pp')","(4, 'pp', 'Tau')",,,,,
809,"(4, 'pp', 'Tau')",,,,,,
810,"(1, 'va', 'Tau')",,,,,,
811,"(1, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,,
812,"(4, 'sib', 'pp')","(3, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
813,"(5, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
814,"(5, 'po', 'pp')","(4, 'pp', 'Tau')",,,,,
815,"(2, 'po', 'va')","(2, 'va', 'Tau')",,,,,
816,"(6, 'va', 'pp')","(4, 'pp', 'Tau')",,,,,
817,"(2, 'sib', 'Tau')",,,,,,
818,"(2, 'po', 'Tau')",,,,,,
819,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
820,"(2, 'sib', 'Tau')",,,,,,
821,"(2, 'va', 'Tau')",,,,,,
822,"(2, 'po', 'va')","(2, 'va', 'Tau')",,,,,
823,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
824,"(2, 'po', 'Tau')",,,,,,
825,"(2, 'va', 'Tau')",,,,,,
826,"(2, 'va', 'Tau')",,,,,,
827,"(4, 'pp', 'Tau')",,,,,,
828,"(2, 'va', 'Tau')",,,,,,
829,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
830,"(2, 'po', 'po')","(2, 'po', 'Tau')",,,,,
831,"(2, 'sib', 'Tau')",,,,,,
832,"(2, 'sib', 'Tau')",,,,,,
833,"(2, 'va', 'Tau')",,,,,,
834,"(2, 'va', 'sib')","(2, 'sib', 'Tau')",,,,,
835,"(4, 'pp', 'Tau')",,,,,,
836,"(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,,
837,"(2, 'va', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
838,"(2, 'sib', 'Tau')",,,,,,
839,"(2, 'sib', 'Tau')",,,,,,
840,"(2, 'po', 'Tau')",,,,,,
841,"(4, 'pp', 'Tau')",,,,,,
842,"(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,,
843,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
844,"(2, 'va', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,
845,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
846,"(1, 'va', 'va')","(2, 'va', 'Tau')",,,,,
847,"(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,,
848,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,
849,"(4, 'pp', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
850,"(2, 'sib', 'Tau')",,,,,,
851,"(2, 'va', 'Tau')",,,,,,
852,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
853,"(2, 'sib', 'Tau')",,,,,,
854,"(2, 'sib', 'Tau')",,,,,,
855,"(2, 'va', 'sib')","(2, 'sib', 'Tau')",,,,,
856,"(2, 'sib', 'Tau')",,,,,,
857,"(2, 'va', 'Tau')",,,,,,
858,"(2, 'po', 'Tau')",,,,,,
859,"(2, 'sib', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'va')","(2, 'va', 'va')","(2, 'va', 'Tau')",,
860,"(2, 'va', 'Tau')",,,,,,
861,"(4, 'pp', 'va')","(2, 'va', 'va')","(2, 'va', 'pp')","(4, 'pp', 'Tau')",,,
862,"(2, 'po', 'va')","(2, 'va', 'Tau')",,,,,
863,"(2, 'sib', 'va')","(2, 'va', 'Tau')",,,,,
864,"(2, 'va', 'Tau')",,,,,,
865,"(2, 'va', 'Tau')",,,,,,
866,"(2, 'po', 'po')","(2, 'po', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'Tau')",
867,"(2, 'po', 'pp')","(4, 'pp', 'Tau')",,,,,
868,"(2, 'sib', 'Tau')",,,,,,
869,"(2, 'sib', 'Tau')",,,,,,
870,"(4, 'pp', 'Tau')",,,,,,
871,"(2, 'va', 'Tau')",,,,,,
872,"(2, 'po', 'pp')","(4, 'pp', 'Tau')",,,,,
873,"(0, 'po', 'Tau')",,,,,,
874,"(0, 'po', 'pp')","(4, 'pp', 'va')","(2, 'va', 'Tau')",,,,
875,"(2, 'sib', 'Tau')",,,,,,
876,"(0, 'pp', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
877,"(3, 'po', 'pp')","(4, 'pp', 'Tau')",,,,,
878,"(2, 'po', 'va')","(0, 'va', 'pp')","(4, 'pp', 'Tau')",,,,
879,"(4, 'sib', 'Tau')",,,,,,
880,"(2, 'sib', 'sib')","(0, 'sib', 'va')","(6, 'va', 'Tau')",,,,
881,"(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,,
882,"(2, 'sib', 'va')","(2, 'va', 'Tau')",,,,,
883,"(2, 'po', 'Tau')",,,,,,
884,"(2, 'sib', 'Tau')",,,,,,
885,"(2, 'sib', 'Tau')",,,,,,
886,"(2, 'po', 'Tau')",,,,,,
887,"(2, 'va', 'Tau')",,,,,,
888,"(2, 'po', 'po')","(2, 'po', 'Tau')",,,,,
889,"(4, 'po', 'Tau')",,,,,,
890,"(4, 'pp', 'Tau')",,,,,,
891,"(2, 'po', 'Tau')",,,,,,
892,"(0, 'po', 'Tau')",,,,,,
893,"(4, 'pp', 'Tau')",,,,,,
894,"(2, 'po', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
895,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
896,"(2, 'po', 'Tau')",,,,,,
897,"(4, 'pp', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
898,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
899,"(3, 'sib', 'sib')","(4, 'sib', 'Tau')",,,,,
900,"(0, 'va', 'va')","(2, 'va', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'Tau')",,,
901,"(2, 'sib', 'Tau')",,,,,,
