,0,1,2,3,4,5,6
160,"(3, 'va', 'va')","(3, 'va', 'Tau')",,,,,
161,"(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,,
162,"(3, 'va', 'Tau')",,,,,,
163,"(3, 'va', 'Tau')",,,,,,
164,"(3, 'po', 'va')","(3, 'va', 'va')","(3, 'va', 'va')","(0, 'va', 'pp')","(3, 'pp', 'Tau')",,
165,"(3, 'va', 'pp')","(3, 'pp', 'Tau')",,,,,
166,"(3, 'sib', 'sib')","(3, 'sib', 'Tau')",,,,,
167,"(3, 'po', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'va')","(3, 'va', 'sib')","(3, 'sib', 'va')","(3, 'va', 'pp')","(3, 'pp', 'Tau')"
168,"(3, 'va', 'pp')","(3, 'pp', 'Tau')",,,,,
169,"(3, 'pp', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,
170,"(3, 'po', 'Tau')",,,,,,
171,"(3, 'va', 'Tau')",,,,,,
172,"(3, 'po', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'sib')","(3, 'sib', 'Tau')",,,
173,"(3, 'sib', 'sib')","(3, 'sib', 'Tau')",,,,,
174,"(3, 'po', 'Tau')",,,,,,
175,"(3, 'po', 'Tau')",,,,,,
176,"(3, 'pp', 'Tau')",,,,,,
177,"(3, 'sib', 'Tau')",,,,,,
178,"(3, 'sib', 'Tau')",,,,,,
179,"(3, 'va', 'pp')","(3, 'pp', 'va')","(3, 'va', 'Tau')",,,,
180,"(3, 'va', 'Tau')",,,,,,
181,"(3, 'sib', 'Tau')",,,,,,
182,"(3, 'po', 'Tau')",,,,,,
183,"(3, 'sib', 'sib')","(3, 'sib', 'Tau')",,,,,
184,"(3, 'po', 'po')","(3, 'po', 'pp')","(3, 'pp', 'Tau')",,,,
185,"(3, 'pp', 'va')","(3, 'va', 'Tau')",,,,,
186,"(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,,
187,"(3, 'pp', 'va')","(3, 'va', 'Tau')",,,,,
188,"(3, 'va', 'va')","(3, 'va', 'va')","(3, 'va', 'va')","(3, 'va', 'Tau')",,,
189,"(3, 'sib', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,
190,"(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,,
191,"(0, 'po', 'Tau')",,,,,,
192,"(3, 'sib', 'Tau')",,,,,,
193,"(3, 'pp', 'sib')","(3, 'sib', 'pp')","(3, 'pp', 'Tau')",,,,
194,"(3, 'va', 'Tau')",,,,,,
195,"(3, 'pp', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,
196,"(3, 'po', 'pp')","(3, 'pp', 'Tau')",,,,,
197,"(3, 'po', 'po')","(3, 'po', 'Tau')",,,,,
198,"(3, 'va', 'Tau')",,,,,,
