,0,1,2,3,4,5,6
224,"(4, 'va', 'Tau')",,,,,,
225,"(4, 'po', 'Tau')",,,,,,
226,"(6, 'va', 'pp')","(5, 'pp', 'sib')","(6, 'sib', 'va')","(1, 'va', 'pp')","(5, 'pp', 'Tau')",,
227,"(5, 'pp', 'pp')","(6, 'pp', 'pp')","(4, 'pp', 'pp')","(6, 'pp', 'Tau')",,,
228,"(0, 'pp', 'Tau')",,,,,,
229,"(0, 'po', 'pp')","(0, 'pp', 'Tau')",,,,,
230,"(5, 'po', 'Tau')",,,,,,
231,"(6, 'sib', 'Tau')",,,,,,
232,"(2, 'po', 'Tau')",,,,,,
233,"(4, 'sib', 'Tau')",,,,,,
234,"(4, 'pp', 'Tau')",,,,,,
235,"(2, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,,
236,"(5, 'sib', 'sib')","(4, 'sib', 'Tau')",,,,,
237,"(6, 'va', 'pp')","(2, 'pp', 'va')","(1, 'va', 'Tau')",,,,
238,"(1, 'po', 'Tau')",,,,,,
239,"(4, 'po', 'Tau')",,,,,,
240,"(0, 'pp', 'pp')","(5, 'pp', 'pp')","(5, 'pp', 'pp')","(6, 'pp', 'Tau')",,,
241,"(4, 'po', 'Tau')",,,,,,
242,"(0, 'pp', 'Tau')",,,,,,
243,"(5, 'pp', 'Tau')",,,,,,
244,"(2, 'po', 'po')","(6, 'po', 'pp')","(6, 'pp', 'Tau')",,,,
245,"(5, 'po', 'Tau')",,,,,,
246,"(6, 'po', 'pp')","(3, 'pp', 'Tau')",,,,,
247,"(6, 'po', 'Tau')",,,,,,
248,"(5, 'po', 'va')","(3, 'va', 'Tau')",,,,,
249,"(5, 'sib', 'sib')","(5, 'sib', 'Tau')",,,,,
250,"(1, 'pp', 'Tau')",,,,,,
251,"(0, 'va', 'Tau')",,,,,,
252,"(0, 'pp', 'Tau')",,,,,,
253,"(4, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,,
254,"(1, 'sib', 'Tau')",,,,,,
255,"(5, 'sib', 'pp')","(0, 'pp', 'Tau')",,,,,
256,"(0, 'pp', 'Tau')",,,,,,
257,"(5, 'po', 'Tau')",,,,,,
258,"(3, 'pp', 'po')","(6, 'po', 'Tau')",,,,,
259,"(1, 'va', 'pp')","(2, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
260,"(1, 'va', 'va')","(3, 'va', 'va')","(0, 'va', 'va')","(1, 'va', 'Tau')",,,
261,"(5, 'va', 'Tau')",,,,,,
262,"(0, 'sib', 'sib')","(1, 'sib', 'sib')","(6, 'sib', 'pp')","(6, 'pp', 'Tau')",,,
263,"(1, 'sib', 'pp')","(3, 'pp', 'Tau')",,,,,
264,"(5, 'sib', 'sib')","(0, 'sib', 'Tau')",,,,,
265,"(1, 'sib', 'Tau')",,,,,,
266,"(2, 'po', 'Tau')",,,,,,
267,"(2, 'po', 'Tau')",,,,,,
268,"(6, 'sib', 'pp')","(1, 'pp', 'pp')","(0, 'pp', 'pp')","(6, 'pp', 'pp')","(1, 'pp', 'Tau')",,
269,"(4, 'va', 'pp')","(0, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,
270,"(1, 'pp', 'Tau')",,,,,,
271,"(5, 'va', 'va')","(0, 'va', 'Tau')",,,,,
272,"(5, 'sib', 'Tau')",,,,,,
273,"(0, 'pp', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,
274,"(5, 'va', 'Tau')",,,,,,
275,"(5, 'pp', 'va')","(4, 'va', 'va')","(1, 'va', 'Tau')",,,,
276,"(3, 'sib', 'Tau')",,,,,,
277,"(3, 'po', 'po')","(3, 'po', 'va')","(2, 'va', 'pp')","(5, 'pp', 'Tau')",,,
278,"(1, 'sib', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,
279,"(3, 'sib', 'Tau')",,,,,,
280,"(4, 'po', 'Tau')",,,,,,
281,"(0, 'po', 'Tau')",,,,,,
282,"(2, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,,
283,"(0, 'va', 'va')","(2, 'va', 'Tau')",,,,,
284,"(1, 'pp', 'Tau')",,,,,,
285,"(0, 'va', 'va')","(5, 'va', 'Tau')",,,,,
286,"(6, 'va', 'pp')","(2, 'pp', 'Tau')",,,,,
287,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
288,"(6, 'va', 'Tau')",,,,,,
289,"(4, 'pp', 'Tau')",,,,,,
290,"(6, 'pp', 'Tau')",,,,,,
291,"(0, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,,
292,"(4, 'pp', 'Tau')",,,,,,
293,"(2, 'va', 'Tau')",,,,,,
294,"(4, 'va', 'va')","(3, 'va', 'va')","(1, 'va', 'va')","(4, 'va', 'Tau')",,,
295,"(2, 'va', 'Tau')",,,,,,
296,"(0, 'sib', 'Tau')",,,,,,
297,"(6, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
298,"(1, 'va', 'va')","(6, 'va', 'pp')","(4, 'pp', 'pp')","(4, 'pp', 'pp')","(1, 'pp', 'po')","(2, 'po', 'Tau')",
299,"(5, 'sib', 'Tau')",,,,,,
300,"(0, 'po', 'Tau')",,,,,,
301,"(2, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
302,"(2, 'va', 'Tau')",,,,,,
303,"(6, 'va', 'Tau')",,,,,,
304,"(6, 'sib', 'Tau')",,,,,,
305,"(5, 'po', 'Tau')",,,,,,
306,"(3, 'po', 'Tau')",,,,,,
307,"(1, 'va', 'va')","(4, 'va', 'va')","(2, 'va', 'Tau')",,,,
308,"(0, 'va', 'va')","(5, 'va', 'va')","(0, 'va', 'va')","(2, 'va', 'Tau')",,,
309,"(2, 'pp', 'Tau')",,,,,,
310,"(1, 'pp', 'sib')","(3, 'sib', 'sib')","(3, 'sib', 'pp')","(3, 'pp', 'pp')","(0, 'pp', 'Tau')",,
311,"(4, 'pp', 'Tau')",,,,,,
312,"(1, 'sib', 'sib')","(2, 'sib', 'pp')","(2, 'pp', 'pp')","(5, 'pp', 'pp')","(2, 'pp', 'Tau')",,
313,"(6, 'po', 'va')","(3, 'va', 'Tau')",,,,,
314,"(6, 'va', 'pp')","(5, 'pp', 'Tau')",,,,,
315,"(2, 'sib', 'po')","(4, 'po', 'Tau')",,,,,
316,"(0, 'pp', 'Tau')",,,,,,
317,"(3, 'po', 'pp')","(5, 'pp', 'Tau')",,,,,
318,"(6, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,,
319,"(5, 'va', 'pp')","(3, 'pp', 'Tau')",,,,,
320,"(1, 'po', 'pp')","(5, 'pp', 'Tau')",,,,,
321,"(2, 'po', 'Tau')",,,,,,
322,"(5, 'sib', 'va')","(4, 'va', 'Tau')",,,,,
323,"(1, 'pp', 'va')","(2, 'va', 'va')","(2, 'va', 'Tau')",,,,
324,"(6, 'po', 'Tau')",,,,,,
325,"(5, 'sib', 'Tau')",,,,,,
326,"(2, 'va', 'va')","(6, 'va', 'Tau')",,,,,
327,"(2, 'sib', 'sib')","(0, 'sib', 'Tau')",,,,,
328,"(0, 'va', 'sib')","(2, 'sib', 'sib')","(3, 'sib', 'Tau')",,,,
329,"(2, 'po', 'Tau')",,,,,,
330,"(1, 'sib', 'Tau')",,,,,,
331,"(0, 'pp', 'Tau')",,,,,,
332,"(4, 'va', 'Tau')",,,,,,
333,"(0, 'sib', 'va')","(0, 'va', 'Tau')",,,,,
334,"(2, 'pp', 'pp')","(5, 'pp', 'Tau')",,,,,
335,"(0, 'va', 'Tau')",,,,,,
336,"(4, 'po', 'pp')","(6, 'pp', 'va')","(0, 'va', 'va')","(0, 'va', 'va')","(5, 'va', 'Tau')",,
337,"(2, 'po', 'Tau')",,,,,,
338,"(2, 'po', 'pp')","(5, 'pp', 'Tau')",,,,,
339,"(2, 'va', 'Tau')",,,,,,
340,"(6, 'sib', 'Tau')",,,,,,
341,"(6, 'po', 'pp')","(4, 'pp', 'Tau')",,,,,
342,"(1, 'pp', 'sib')","(0, 'sib', 'Tau')",,,,,
343,"(6, 'va', 'Tau')",,,,,,
344,"(0, 'pp', 'va')","(2, 'va', 'Tau')",,,,,
345,"(2, 'pp', 'Tau')",,,,,,
346,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
347,"(1, 'po', 'Tau')",,,,,,
348,"(0, 'va', 'Tau')",,,,,,
349,"(1, 'po', 'va')","(2, 'va', 'sib')","(0, 'sib', 'Tau')",,,,
350,"(1, 'sib', 'Tau')",,,,,,
351,"(2, 'sib', 'Tau')",,,,,,
352,"(6, 'po', 'Tau')",,,,,,
353,"(6, 'sib', 'Tau')",,,,,,
354,"(1, 'va', 'va')","(6, 'va', 'Tau')",,,,,
355,"(6, 'va', 'pp')","(0, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
356,"(0, 'po', 'va')","(5, 'va', 'Tau')",,,,,
357,"(5, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,,
358,"(1, 'sib', 'va')","(0, 'va', 'Tau')",,,,,
359,"(1, 'pp', 'Tau')",,,,,,
360,"(1, 'po', 'po')","(2, 'po', 'Tau')",,,,,
361,"(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,,
362,"(0, 'pp', 'Tau')",,,,,,
363,"(4, 'sib', 'sib')","(3, 'sib', 'Tau')",,,,,
364,"(4, 'sib', 'sib')","(0, 'sib', 'va')","(5, 'va', 'pp')","(6, 'pp', 'va')","(6, 'va', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'pp')"
365,"(4, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
366,"(4, 'sib', 'Tau')",,,,,,
367,"(4, 'po', 'Tau')",,,,,,
368,"(2, 'sib', 'va')","(4, 'va', 'sib')","(6, 'sib', 'Tau')",,,,
369,"(1, 'pp', 'Tau')",,,,,,
370,"(5, 'po', 'po')","(3, 'po', 'Tau')",,,,,
371,"(5, 'sib', 'Tau')",,,,,,
372,"(2, 'sib', 'Tau')",,,,,,
