,0,1,2,3,4,5,6
130,"(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
131,"(1, 'po', 'pp')","(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,
132,"(2, 'sib', 'Tau')",,,,,,
133,"(1, 'va', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
134,"(2, 'sib', 'Tau')",,,,,,
135,"(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,
136,"(2, 'sib', 'Tau')",,,,,,
137,"(1, 'va', 'Tau')",,,,,,
138,"(1, 'po', 'Tau')",,,,,,
139,"(1, 'pp', 'sib')","(2, 'sib', 'Tau')",,,,,
140,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
141,"(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
142,"(1, 'va', 'Tau')",,,,,,
143,"(1, 'po', 'sib')","(2, 'sib', 'Tau')",,,,,
144,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
145,"(1, 'po', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,
146,"(1, 'po', 'sib')","(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,
147,"(1, 'va', 'Tau')",,,,,,
148,"(2, 'sib', 'Tau')",,,,,,
149,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
150,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
151,"(1, 'va', 'Tau')",,,,,,
152,"(2, 'sib', 'sib')","(2, 'sib', 'va')","(1, 'va', 'Tau')",,,,
153,"(1, 'pp', 'pp')","(1, 'pp', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,
154,"(1, 'po', 'Tau')",,,,,,
155,"(1, 'va', 'Tau')",,,,,,
156,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
157,"(1, 'va', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
158,"(1, 'pp', 'Tau')",,,,,,
159,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
160,"(1, 'pp', 'Tau')",,,,,,
161,"(1, 'pp', 'Tau')",,,,,,
162,"(1, 'pp', 'Tau')",,,,,,
163,"(1, 'va', 'Tau')",,,,,,
164,"(1, 'pp', 'Tau')",,,,,,
165,"(2, 'sib', 'Tau')",,,,,,
166,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
167,"(2, 'sib', 'Tau')",,,,,,
168,"(1, 'po', 'Tau')",,,,,,
169,"(1, 'po', 'po')","(1, 'po', 'va')","(1, 'va', 'Tau')",,,,
170,"(2, 'sib', 'Tau')",,,,,,
171,"(1, 'po', 'Tau')",,,,,,
172,"(1, 'pp', 'Tau')",,,,,,
173,"(1, 'pp', 'Tau')",,,,,,
174,"(1, 'va', 'Tau')",,,,,,
175,"(2, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
176,"(1, 'po', 'Tau')",,,,,,
177,"(1, 'po', 'Tau')",,,,,,
178,"(2, 'sib', 'sib')","(2, 'sib', 'va')","(1, 'va', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,
179,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
180,"(1, 'pp', 'Tau')",,,,,,
181,"(1, 'po', 'Tau')",,,,,,
182,"(1, 'po', 'Tau')",,,,,,
183,"(2, 'sib', 'Tau')",,,,,,
184,"(1, 'po', 'Tau')",,,,,,
185,"(2, 'sib', 'Tau')",,,,,,
186,"(1, 'po', 'Tau')",,,,,,
187,"(1, 'va', 'va')","(1, 'va', 'po')","(1, 'po', 'Tau')",,,,
188,"(1, 'pp', 'Tau')",,,,,,
189,"(2, 'sib', 'po')","(1, 'po', 'Tau')",,,,,
190,"(1, 'va', 'Tau')",,,,,,
191,"(1, 'po', 'Tau')",,,,,,
192,"(1, 'va', 'Tau')",,,,,,
193,"(1, 'va', 'Tau')",,,,,,
194,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
195,"(2, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
196,"(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,,
197,"(2, 'sib', 'Tau')",,,,,,
198,"(1, 'po', 'Tau')",,,,,,
199,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
200,"(1, 'po', 'Tau')",,,,,,
201,"(1, 'po', 'Tau')",,,,,,
202,"(2, 'sib', 'Tau')",,,,,,
203,"(1, 'va', 'Tau')",,,,,,
204,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
205,"(1, 'va', 'va')","(1, 'va', 'Tau')",,,,,
206,"(1, 'po', 'Tau')",,,,,,
207,"(2, 'sib', 'Tau')",,,,,,
208,"(1, 'va', 'Tau')",,,,,,
209,"(1, 'pp', 'va')","(1, 'va', 'va')","(1, 'va', 'Tau')",,,,
210,"(1, 'po', 'po')","(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,
211,"(1, 'po', 'pp')","(1, 'pp', 'va')","(1, 'va', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,
212,"(2, 'sib', 'Tau')",,,,,,
213,"(1, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
214,"(2, 'sib', 'po')","(1, 'po', 'Tau')",,,,,
215,"(1, 'pp', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
216,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
217,"(1, 'pp', 'va')","(1, 'va', 'pp')","(1, 'pp', 'Tau')",,,,
218,"(1, 'po', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
219,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
220,"(1, 'pp', 'Tau')",,,,,,
221,"(2, 'sib', 'sib')","(2, 'sib', 'Tau')",,,,,
222,"(2, 'sib', 'Tau')",,,,,,
223,"(2, 'sib', 'pp')","(1, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
224,"(1, 'po', 'pp')","(1, 'pp', 'Tau')",,,,,
225,"(1, 'va', 'Tau')",,,,,,
226,"(1, 'pp', 'Tau')",,,,,,
