,0,1,2,3,4,5,6
271,"(4, 'sib', 'pp')","(3, 'pp', 'Tau')",,,,,
272,"(0, 'po', 'Tau')",,,,,,
273,"(3, 'pp', 'Tau')",,,,,,
274,"(2, 'va', 'Tau')",,,,,,
275,"(3, 'pp', 'pp')","(3, 'pp', 'pp')","(3, 'pp', 'Tau')",,,,
276,"(1, 'sib', 'va')","(2, 'va', 'Tau')",,,,,
277,"(1, 'sib', 'Tau')",,,,,,
278,"(0, 'po', 'Tau')",,,,,,
279,"(3, 'pp', 'po')","(0, 'po', 'Tau')",,,,,
280,"(1, 'sib', 'Tau')",,,,,,
281,"(2, 'pp', 'Tau')",,,,,,
282,"(3, 'pp', 'pp')","(2, 'pp', 'va')","(3, 'va', 'pp')","(5, 'pp', 'pp')","(2, 'pp', 'pp')","(2, 'pp', 'va')","(2, 'va', 'Tau')"
283,"(2, 'pp', 'Tau')",,,,,,
284,"(2, 'pp', 'pp')","(2, 'pp', 'pp')","(4, 'pp', 'va')","(2, 'va', 'va')","(2, 'va', 'va')","(2, 'va', 'Tau')",
285,"(2, 'va', 'va')","(2, 'va', 'Tau')",,,,,
286,"(0, 'po', 'Tau')",,,,,,
287,"(1, 'sib', 'Tau')",,,,,,
288,"(1, 'sib', 'Tau')",,,,,,
289,"(4, 'sib', 'Tau')",,,,,,
290,"(0, 'po', 'pp')","(4, 'pp', 'pp')","(2, 'pp', 'pp')","(1, 'pp', 'pp')","(3, 'pp', 'pp')","(0, 'pp', 'Tau')",
291,"(6, 'po', 'pp')","(0, 'pp', 'va')","(2, 'va', 'pp')","(0, 'pp', 'pp')","(0, 'pp', 'Tau')",,
292,"(0, 'pp', 'Tau')",,,,,,
293,"(2, 'po', 'Tau')",,,,,,
294,"(0, 'pp', 'Tau')",,,,,,
295,"(1, 'sib', 'pp')","(0, 'pp', 'Tau')",,,,,
296,"(0, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,,
297,"(1, 'sib', 'Tau')",,,,,,
298,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
299,"(2, 'po', 'va')","(2, 'va', 'sib')","(3, 'sib', 'Tau')",,,,
300,"(0, 'pp', 'pp')","(0, 'pp', 'va')","(1, 'va', 'Tau')",,,,
301,"(0, 'pp', 'Tau')",,,,,,
302,"(2, 'po', 'pp')","(0, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,
303,"(1, 'va', 'Tau')",,,,,,
304,"(1, 'sib', 'pp')","(0, 'pp', 'Tau')",,,,,
305,"(1, 'va', 'Tau')",,,,,,
306,"(0, 'po', 'Tau')",,,,,,
307,"(0, 'po', 'Tau')",,,,,,
308,"(0, 'po', 'Tau')",,,,,,
309,"(3, 'pp', 'pp')","(0, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,
310,"(0, 'po', 'Tau')",,,,,,
311,"(0, 'pp', 'va')","(1, 'va', 'Tau')",,,,,
312,"(1, 'sib', 'Tau')",,,,,,
313,"(1, 'va', 'po')","(0, 'po', 'Tau')",,,,,
314,"(0, 'po', 'pp')","(0, 'pp', 'Tau')",,,,,
315,"(0, 'pp', 'Tau')",,,,,,
316,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
317,"(2, 'po', 'po')","(1, 'po', 'Tau')",,,,,
318,"(1, 'va', 'Tau')",,,,,,
319,"(1, 'va', 'Tau')",,,,,,
320,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
321,"(1, 'po', 'Tau')",,,,,,
322,"(1, 'po', 'Tau')",,,,,,
323,"(1, 'va', 'Tau')",,,,,,
324,"(1, 'va', 'pp')","(0, 'pp', 'Tau')",,,,,
325,"(2, 'po', 'pp')","(0, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,
326,"(1, 'po', 'va')","(1, 'va', 'pp')","(0, 'pp', 'pp')","(4, 'pp', 'pp')","(2, 'pp', 'Tau')",,
327,"(2, 'va', 'Tau')",,,,,,
328,"(1, 'sib', 'Tau')",,,,,,
329,"(1, 'po', 'Tau')",,,,,,
330,"(1, 'sib', 'pp')","(1, 'pp', 'Tau')",,,,,
331,"(2, 'va', 'Tau')",,,,,,
332,"(0, 'pp', 'Tau')",,,,,,
333,"(1, 'po', 'po')","(1, 'po', 'Tau')",,,,,
334,"(0, 'pp', 'Tau')",,,,,,
335,"(1, 'sib', 'Tau')",,,,,,
336,"(1, 'sib', 'Tau')",,,,,,
337,"(2, 'va', 'Tau')",,,,,,
338,"(1, 'sib', 'pp')","(6, 'pp', 'Tau')",,,,,
339,"(1, 'sib', 'Tau')",,,,,,
340,"(1, 'po', 'Tau')",,,,,,
341,"(0, 'pp', 'Tau')",,,,,,
342,"(1, 'po', 'Tau')",,,,,,
343,"(2, 'va', 'Tau')",,,,,,
344,"(1, 'po', 'pp')","(0, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,
345,"(1, 'sib', 'Tau')",,,,,,
346,"(1, 'po', 'pp')","(0, 'pp', 'pp')","(0, 'pp', 'Tau')",,,,
347,"(1, 'sib', 'sib')","(1, 'sib', 'Tau')",,,,,
348,"(1, 'po', 'pp')","(0, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,
349,"(5, 'po', 'Tau')",,,,,,
350,"(5, 'po', 'sib')","(1, 'sib', 'Tau')",,,,,
351,"(4, 'va', 'Tau')",,,,,,
352,"(2, 'va', 'Tau')",,,,,,
353,"(1, 'sib', 'Tau')",,,,,,
354,"(2, 'pp', 'pp')","(2, 'pp', 'Tau')",,,,,
355,"(2, 'va', 'Tau')",,,,,,
356,"(0, 'po', 'Tau')",,,,,,
357,"(1, 'sib', 'pp')","(2, 'pp', 'pp')","(1, 'pp', 'Tau')",,,,
358,"(0, 'po', 'pp')","(1, 'pp', 'pp')","(4, 'pp', 'Tau')",,,,
359,"(3, 'po', 'po')","(3, 'po', 'Tau')",,,,,
360,"(3, 'po', 'po')","(3, 'po', 'pp')","(2, 'pp', 'pp')","(0, 'pp', 'Tau')",,,
361,"(1, 'sib', 'Tau')",,,,,,
362,"(4, 'po', 'po')","(1, 'po', 'Tau')",,,,,
363,"(0, 'pp', 'Tau')",,,,,,
364,"(2, 'va', 'Tau')",,,,,,
365,"(1, 'po', 'Tau')",,,,,,
366,"(1, 'po', 'pp')","(0, 'pp', 'pp')","(0, 'pp', 'pp')","(1, 'pp', 'pp')","(6, 'pp', 'Tau')",,
367,"(1, 'po', 'Tau')",,,,,,
368,"(2, 'va', 'Tau')",,,,,,
369,"(2, 'va', 'pp')","(6, 'pp', 'Tau')",,,,,
370,"(6, 'pp', 'Tau')",,,,,,
